Date,ADYEN.AS,AD.AS,AI.PA,AIR.PA,ALV.DE,ABI.BR,ASML.AS,CS.PA,BAS.DE,BAYN.DE,BBVA.MC,SAN.MC,BMW.DE,BNP.PA,BN.PA,DB1.DE,DHL.DE,DTE.DE,ENEL.MI,ENI.MI,EL.PA,RACE.MI,FLTR.L,RMS.PA,IBE.MC,ITX.MC,IFX.DE,INGA.AS,ISP.MI,KER.PA,OR.PA,MC.PA,MBG.DE,MUV2.DE,NOKIA.HE,NDA-FI.HE,RI.PA,PRX.AS,SAF.PA,SGO.PA,SAN.PA,SAP.DE,SU.PA,SIE.DE,STLAM.MI,TTE.PA,DG.PA,UCG.MI,VOW.DE
2019-12-31 00:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 00:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 00:00:00+01:00,0.7752712158269071,0.7542413137626184,3.3728810833580836,0.5735558748298385,0.0,0.5458583921464852,0.6182160855142642,0.9587077035172359,0.0,0.0,0.0,0.0,0.0,0.9412842936062561,12.343689235772535,0.0,0.0,0.0,0.0,0.0,2.016318926181426,0.0,0.0,1.854697081276892,0.0,0.0,0.0,0.39673632273536186,0.0,0.6109453644835462,17.634523442761576,1.1181884164870044,0.0,0.0,0.0,0.0,2.2421369562759987,0.49118644998925537,36.79109025793872,1.0056694524674752,1.9959923541672824,0.0,0.7837935972991156,0.0,0.0,1.069045081795611,1.5749539910741324,0.0,0.0
2020-01-06 00:00:00+01:00,0.7752712158269071,0.7542413137626184,3.3728810833580836,0.5735558748298385,0.0,0.5458583921464852,0.6182160855142642,0.9587077035172359,0.0,0.0,0.0,0.0,0.0,0.9412842936062561,12.343689235772535,0.0,0.0,0.0,0.0,0.0,2.016318926181426,0.0,0.0,1.854697081276892,0.0,0.0,0.0,0.39673632273536186,0.0,0.6109453644835462,17.634523442761576,1.1181884164870044,0.0,0.0,0.0,0.0,2.2421369562759987,0.49118644998925537,36.79109025793872,1.0056694524674752,1.9959923541672824,0.0,0.7837935972991156,0.0,0.0,1.069045081795611,1.5749539910741324,0.0,0.0
2020-01-07 00:00:00+01:00,0.7752712158269071,0.7542413137626184,3.3728810833580836,0.5735558748298385,0.0,0.5458583921464852,0.6182160855142642,0.9587077035172359,0.0,0.0,0.5243177981978775,0.366501527031821,0.0,0.9412842936062561,12.343689235772535,0.0,0.0,0.0,0.0,0.0,2.016318926181426,0.0,0.0,1.854697081276892,3.066762761082207,1.400898603677578,0.0,0.39673632273536186,0.0,0.6109453644835462,17.634523442761576,1.1181884164870044,0.0,0.0,0.0,0.0,2.2421369562759987,0.49118644998925537,36.79109025793872,1.0056694524674752,1.9959923541672824,0.0,0.7837935972991156,0.0,0.0,1.069045081795611,1.5749539910741324,0.0,0.0
2020-01-08 00:00:00+01:00,0.7752712158269071,0.7542413137626184,3.3728810833580836,0.5735558748298385,0.0,0.5458583921464852,0.6182160855142642,0.9587077035172359,0.0,0.0,0.5243177981978775,0.366501527031821,0.0,0.9412842936062561,12.343689235772535,0.0,0.0,0.0,0.0,0.0,2.016318926181426,0.0,0.0,1.854697081276892,3.066762761082207,1.400898603677578,0.0,0.39673632273536186,0.0,0.6109453644835462,17.634523442761576,1.1181884164870044,0.0,0.0,0.0,0.0,2.2421369562759987,0.49118644998925537,36.79109025793872,1.0056694524674752,1.9959923541672824,0.0,0.7837935972991156,0.0,0.0,1.069045081795611,1.5749539910741324,0.0,0.0
2020-01-09 00:00:00+01:00,0.7752712158269071,0.7542413137626184,3.3728810833580836,0.5735558748298385,0.0,0.5458583921464852,0.6182160855142642,0.9587077035172359,0.0,0.0,0.5243177981978775,0.366501527031821,0.0,0.9412842936062561,12.343689235772535,0.0,0.0,0.0,0.0,0.0,2.016318926181426,0.0,0.0,1.854697081276892,3.066762761082207,1.400898603677578,0.0,0.39673632273536186,0.0,0.6109453644835462,17.634523442761576,1.1181884164870044,0.0,0.0,0.0,0.0,2.2421369562759987,0.49118644998925537,36.79109025793872,1.0056694524674752,1.9959923541672824,0.0,0.7837935972991156,0.0,0.0,1.069045081795611,1.5749539910741324,0.0,0.0
2020-01-10 00:00:00+01:00,0.7752712158269071,0.7542413137626184,3.3728810833580836,0.5735558748298385,0.0,0.5458583921464852,0.6182160855142642,0.9587077035172359,0.0,0.0,0.5243177981978775,0.366501527031821,0.0,0.9412842936062561,12.343689235772535,0.0,0.0,0.0,0.0,0.0,2.016318926181426,0.0,0.0,1.854697081276892,3.066762761082207,1.400898603677578,0.0,0.39673632273536186,0.0,0.6109453644835462,17.634523442761576,1.1181884164870044,0.0,0.0,0.0,0.0,2.2421369562759987,0.49118644998925537,36.79109025793872,1.0056694524674752,1.9959923541672824,0.0,0.7837935972991156,0.0,0.0,1.069045081795611,1.5749539910741324,0.0,0.0
2020-01-13 00:00:00+01:00,0.7752712158269071,0.7542413137626184,3.3728810833580836,0.5735558748298385,0.0,0.5458583921464852,0.6182160855142642,0.9587077035172359,0.0,0.0,0.5243177981978775,0.366501527031821,0.0,0.9412842936062561,12.343689235772535,0.0,0.0,0.0,0.0,0.0,2.016318926181426,0.0,0.0,1.854697081276892,3.066762761082207,1.400898603677578,0.0,0.39673632273536186,0.0,0.6109453644835462,17.634523442761576,1.1181884164870044,0.0,0.0,0.0,0.0,2.2421369562759987,0.49118644998925537,36.79109025793872,1.0056694524674752,1.9959923541672824,0.0,0.7837935972991156,0.0,0.0,1.069045081795611,1.5749539910741324,0.0,0.0
2020-01-14 00:00:00+01:00,0.7752712158269071,0.7542413137626184,3.3728810833580836,0.5735558748298385,1.2081196468024697,0.5458583921464852,0.6182160855142642,0.9587077035172359,0.8946626970021252,1.045163399905973,0.5243177981978775,0.366501527031821,1.1019993902691463,0.9412842936062561,12.343689235772535,1.0778242821971968,0.0,48.80240745371476,96.47884557267257,1.9100410635453915,2.016318926181426,39.94896468192395,0.0,1.854697081276892,3.066762761082207,1.400898603677578,0.9370080175251396,0.39673632273536186,1.0100737581605534,0.6109453644835462,17.634523442761576,1.1181884164870044,0.7379225997149743,1.0767482580416063,0.0,0.0,2.2421369562759987,0.49118644998925537,36.79109025793872,1.0056694524674752,1.9959923541672824,1.0586393422092635,0.7837935972991156,0.6953453253502186,0.642002492813958,1.069045081795611,1.5749539910741324,1.1265052209671598,0.8324943751275998
