Date,ADYEN.AS,ADYEN.AS_Vol,AD.AS,AD.AS_Vol,AI.PA,AI.PA_Vol,AIR.PA,AIR.PA_Vol,ALV.DE,ALV.DE_Vol,ABI.BR,ABI.BR_Vol,ASML.AS,ASML.AS_Vol,CS.PA,CS.PA_Vol,BAS.DE,BAS.DE_Vol,BAYN.DE,BAYN.DE_Vol,BBVA.MC,BBVA.MC_Vol,SAN.MC,SAN.MC_Vol,BMW.DE,BMW.DE_Vol,BNP.PA,BNP.PA_Vol,BN.PA,BN.PA_Vol,DB1.DE,DB1.DE_Vol,DHL.DE,DHL.DE_Vol,DTE.DE,DTE.DE_Vol,ENEL.MI,ENEL.MI_Vol,ENI.MI,ENI.MI_Vol,EL.PA,EL.PA_Vol,RACE.MI,RACE.MI_Vol,FLTR.L,FLTR.L_Vol,RMS.PA,RMS.PA_Vol,IBE.MC,IBE.MC_Vol,ITX.MC,ITX.MC_Vol,IFX.DE,IFX.DE_Vol,INGA.AS,INGA.AS_Vol,ISP.MI,ISP.MI_Vol,KER.PA,KER.PA_Vol,OR.PA,OR.PA_Vol,MC.PA,MC.PA_Vol,MBG.DE,MBG.DE_Vol,MUV2.DE,MUV2.DE_Vol,NOKIA.HE,NOKIA.HE_Vol,NDA-FI.HE,NDA-FI.HE_Vol,RI.PA,RI.PA_Vol,PRX.AS,PRX.AS_Vol,SAF.PA,SAF.PA_Vol,SGO.PA,SGO.PA_Vol,SAN.PA,SAN.PA_Vol,SAP.DE,SAP.DE_Vol,SU.PA,SU.PA_Vol,SIE.DE,SIE.DE_Vol,STLAM.MI,STLAM.MI_Vol,TTE.PA,TTE.PA_Vol,DG.PA,DG.PA_Vol,UCG.MI,UCG.MI_Vol,VOW.DE,VOW.DE_Vol
2020-06-25 00:00:00+02:00,1.7551299589603284,0.43040314228380644,1.0949021677286512,0.30178395300379757,1.0283068125540988,0.36375098155789126,0.4898834990168422,0.9357558569253642,0.8697868372176711,0.5588334247199539,0.612699058282326,0.6734362150822957,1.2272288121119235,0.47902867667300175,0.7395459353083663,0.5756491369846461,0.7908917346059957,0.5450906879484936,0.9757523638306953,0.4976363460186911,0.6755544632630195,0.6747863136568741,0.5990616646233787,0.6536851434873125,0.8126202450610199,0.5934734392824348,0.7474775598430228,0.7185837335572021,0.8571040795072158,0.3332881911413246,1.1204502875881068,0.42623818565119154,0.8726848607809647,0.5197726634208325,1.0475702208227997,0.3659531214695088,1.0626360303142162,0.44551834990667605,0.6688206017003777,0.6421515114420973,0.8479381654847924,0.45472456375603865,1.01675869110414,0.39124685090590994,1.1536904005298334,0.6591897819485559,1.1123385415283162,0.36954420902048235,1.1417202841084135,0.3935921344339846,0.7790143980586053,0.47953619522135615,0.9944721798914894,0.6757418518938422,0.637440445906381,0.7463098489172018,0.7155816566627458,0.5513608309365681,0.8385595953935456,0.5058307144615779,1.0643939046822335,0.3618312453163293,0.9267262765299836,0.42850409846797255,0.7349675076568696,0.8179007075906968,0.9000642920170806,0.5888425970595822,1.1047920455033584,0.5235131274113557,0.8633306736578138,0.5827311631682222,0.8789211232466477,0.31285093431411976,1.2024651505480903,0.4304761530782538,0.6458408622908113,0.8870383603451245,0.8550684960429592,0.5892515346384782,1.0627329305802613,0.29589617619310143,1.0162782105508619,0.38187282033533493,1.089805117591254,0.4785864130520873,0.8995280323743856,0.5112407629849263,0.6287810680559957,0.6541265658058976,0.740769492529097,0.6108193529948485,0.854883267105935,0.6265669790004467,0.6226274521680909,0.6573880036123952,0.8104758678740481,0.5764620815161461
2020-06-26 00:00:00+02:00,1.75718194254446,0.4264889004151217,1.0985655412999806,0.29895923771998884,1.0222269081140876,0.36064928322995965,0.4742489588593916,0.929245294593315,0.8707467822183218,0.5534535713329584,0.6020035540952504,0.6680584013855941,1.2348512784162846,0.4745390577179517,0.7377936380179453,0.5702467860772705,0.794478813835011,0.5398876575283355,0.9881361091880927,0.49335133247748547,0.6431023981281208,0.6765034790195644,0.5723860099633291,0.6542593392432423,0.8100590340704558,0.5878524554077106,0.7328148441917127,0.7133642670347659,0.8584573690176418,0.33015718689155005,1.1439207567493574,0.42410385379669086,0.8811433607694709,0.5150160674165148,1.0509925178421213,0.3624374256463234,1.058105184402615,0.44146322915796554,0.6642345014477308,0.6361252971393871,0.8483064190980381,0.4504272383080591,1.0154111897850497,0.387511327822321,1.2120482807122763,0.6606513588231286,1.115058832181688,0.36605523129509937,1.1098610010810417,0.39523653731014674,0.7627981211131004,0.4770045480300889,1.0020598291481877,0.6693110386973409,0.6146711032877236,0.7434708274120189,0.7080219576738901,0.5465622236011114,0.8422677450038285,0.5011369808997995,1.0799243137972163,0.3594499792442062,0.9360214000625063,0.42491247983320435,0.7355677260948316,0.810030226073357,0.9012450038501475,0.5831750136349464,1.118648966939191,0.5186389942620478,0.9001883710141175,0.5840931829480681,0.8786072512479693,0.30989364203900677,1.2015630228175656,0.42647322928654663,0.6378495712300297,0.8790585123768286,0.8619177484455111,0.5838186670349625,1.053940430552189,0.2938408056304845,1.0422760339119566,0.38169075256293994,1.0981570613452694,0.47418795023619476,0.9096922204272364,0.5067128989222822,0.6268343595318286,0.6478540831357245,0.7394020949643277,0.6050612226691389,0.8475871633593302,0.6209755953291473,0.6109133295833502,0.6523458787518547,0.8037172044147259,0.571224426820833
2020-06-29 00:00:00+02:00,1.768809849521204,0.4224674285366629,1.1045185233533912,0.2962619619422277,1.0335760254957593,0.35789695938168026,0.48551502990147155,0.9221791931156136,0.8615304862249502,0.5487775727897299,0.6056149358956298,0.6619318464660775,1.2279909982417936,0.4704692654791353,0.7415372602454265,0.5649499450588223,0.7862128718545144,0.5353236152712718,0.9771757359307017,0.48953547892186344,0.6513745144354073,0.6707468023682285,0.5867293043064286,0.650723105037902,0.8161775960882246,0.5823556199825047,0.751196276948142,0.7084249043045737,0.8403247256567754,0.3302059663866706,1.137421360239061,0.4204227213696667,0.8694764581979996,0.5110379260724885,1.006160119647383,0.37206668143355354,1.0760870043935065,0.4384161373548595,0.6671666426714886,0.6301094548810554,0.8648748076573789,0.4481834454643628,1.0221491180676603,0.38399502933052043,1.2221486830515453,0.6540784728623338,1.1204997916085488,0.3626710885023394,1.1222938920185528,0.39205928385512345,0.7631161714394068,0.47249394309877735,0.9947170019863067,0.6632763770771739,0.6394825127679233,0.7415947292433519,0.7076019587865816,0.5413160079206559,0.8497723576208691,0.496771189958708,1.0806819039149773,0.3560754576579723,0.9403670792068308,0.4209758961934254,0.7345672607903851,0.8022869912592846,0.8980965560055102,0.5777002725885564,1.0997401687404254,0.5155198065404417,0.9015335648681347,0.5782558133262405,0.8776663235677206,0.30697650699864837,1.1949497773037943,0.42282045491884596,0.6478750350242639,0.8714565829935886,0.886301319248215,0.5810456924045795,1.05903076566317,0.29117702251140104,1.0468340793224942,0.3780490986992664,1.1128291988523231,0.4702801701201368,0.8990023256555902,0.5027872510006786,0.6328989865028437,0.6420180897900722,0.7412255764472565,0.5993764896840487,0.8623878780946608,0.6161932541829702,0.6120255109265049,0.646100888262581,0.804280505959014,0.5657410013752888
2020-06-30 00:00:00+02:00,1.7722298221614226,0.41860290521626703,1.1109297349842329,0.29361787447750853,1.0408717658992823,0.35474580263444705,0.4868179385101223,0.9135507357054298,0.8803470382991899,0.545362501388687,0.6092959155854684,0.6558765556234669,1.2459036428056272,0.46668124722427096,0.7412186240246056,0.5596408843837425,0.8032128504757476,0.5320684293223179,1.0334006697748712,0.4995216536561962,0.6358908848258782,0.6663093023782014,0.5687665761064099,0.6476380739751019,0.8311179348054358,0.5779189802080228,0.7516212597914851,0.7017699984953757,0.8330176005577381,0.32758510803387486,1.1684746184901,0.4199010302074865,0.8977687567365605,0.5107009086497972,1.0273785260285369,0.3710093532503151,1.0760870043935065,0.4342515887808033,0.6618287040354328,0.6242941596966071,0.8413107113170002,0.4479482199406261,1.0248444369712104,0.3803347091352801,1.267039360114963,0.6512975540539243,1.1241268143030345,0.3592745924836545,1.1145233351826085,0.3887974886981261,0.7551669559941857,0.4684759919549057,1.0172352242764602,0.6583298044581143,0.6328456662885801,0.7350187602763967,0.7065939333587714,0.5361418445392448,0.8550695524608402,0.492262886276861,1.082196958617754,0.352729752328553,0.9427813541320147,0.41702674897308956,0.7420709935525563,0.7948073090557531,0.9154131244902025,0.5734211119135876,1.1391454488290074,0.5154458383547336,0.9180791860252174,0.5735809799615791,0.8786072512479692,0.3041022585134106,1.2436495171873512,0.42692009873107595,0.6481655496725314,0.8632587755766816,0.8780821459864802,0.5761666338258017,1.0487344060068675,0.2894101386257229,1.0593265302123416,0.37499447654489326,1.1159893887576886,0.46585599725134264,0.9112693405836226,0.49861283923242034,0.6415094042888814,0.636593330796265,0.7288895822062036,0.5948507493143889,0.854674851515349,0.6107723115994709,0.6109875354063157,0.6399204829574946,0.8206137675558182,0.5620430098281006
2020-07-01 00:00:00+02:00,1.7975376196990422,0.41503266820640744,1.0935283000123979,0.29325118228572344,1.041276990878049,0.35142362941922195,0.49195282801436935,0.9053516780589134,0.8545223861628197,0.5443616572271236,0.6032536541942071,0.6500225893616538,1.2468565267193796,0.46233912096427315,0.7374750522781479,0.5545283783411564,0.7742815904660276,0.5332981956466123,0.9962494946112374,0.5021292935983546,0.653707662354139,0.6629995136594862,0.5916889356456272,0.6480560030610241,0.7993872628820251,0.5790359732129843,0.7378087182284028,0.6966061088460267,0.8238158946924607,0.32529311045651904,1.1244222076059722,0.4251952206868325,0.9094356593080317,0.5063404485157228,1.001368948782522,0.3721479585243202,1.1059626881347273,0.4336257081558684,0.6688206017003776,0.6188070450435318,0.8508837006704778,0.44444538802487926,1.0416892576777368,0.37819141759399544,1.2636725593352067,0.6451152823427667,1.117477004861394,0.3562847788161582,1.130064320373068,0.38607174259498606,0.760254331316381,0.46437037554181837,0.9996121878892691,0.6535854997150292,0.6311099482100684,0.7281568051858051,0.7187735498623464,0.5323469037549287,0.8493308502291809,0.4878872326016673,1.085984909206559,0.34943088473102557,0.9454370251077044,0.41312785081932385,0.697248690040419,0.7989015237900441,0.8843221230200186,0.5733844485930003,1.1456408574476316,0.5103398714740168,0.9357007867672942,0.5690512342544676,0.8817441710242347,0.30136014417491946,1.2433487658394962,0.422979210808576,0.6531057241820292,0.8553137220965533,0.8879452477387918,0.5710675504863808,1.0539404305521891,0.2868188032071829,1.0137460083031238,0.3845034522390237,1.0961255904308311,0.463644920252109,0.8872609345795944,0.49776646354955695,0.6786462717321795,0.6430029402306747,0.732858628079501,0.5893904118139156,0.8525903290033491,0.6050799066795581,0.6247775227455943,0.6357803306304731,0.7935791773900049,0.5614264606885295
2020-07-02 00:00:00+02:00,1.8303693570451434,0.41193627263127847,1.1049764450498074,0.29117398911317766,1.0753243430230643,0.3546036727227022,0.5089668703998439,0.9002049539595003,0.8676746536992586,0.5400700541538623,0.622491619970457,0.647807704006094,1.2681997953749864,0.45895560828137844,0.7602548665725969,0.5531997434792424,0.7750614909675488,0.5282186739079257,0.9669272009947101,0.5022287671242109,0.6498897085195668,0.6568663227692623,0.5829758159120416,0.6426140726439129,0.8121933883081418,0.5744229337942004,0.7778654743041933,0.6992827123590603,0.8457373927313538,0.3276183982196373,1.158003182091106,0.42542836901992814,0.9071022437872537,0.5015555706519356,1.009924653862335,0.36894857814240517,1.079485430942687,0.43344388870830136,0.6369432995986751,0.6214804362569409,0.861192950390307,0.44105395070777714,1.0076624773804368,0.3818092742723729,1.2821899636238665,0.6390287876408881,1.15374893334678,0.35917033931220727,1.1456054340449566,0.38332146069051637,0.7494436842906214,0.4608899880002917,1.007934110200668,0.647467488208472,0.6584740058568614,0.7272114333061618,0.7000419788150284,0.530386053556819,0.8694605243289116,0.4859423846268367,1.1238635363653928,0.35325672935190094,0.9701837754185088,0.41278399992773,0.7170585105155155,0.7935407540021683,0.8973093913747574,0.5686410163869208,1.1257216540666186,0.5075206831226838,0.9203659278279369,0.565070593332811,0.9024468037791711,0.3028596310782822,1.256876639780093,0.41934926077016954,0.6651652466706,0.8482223594923329,0.902465716789184,0.5664855486369546,1.0638897219054702,0.28469934776024874,1.0196546384234748,0.3809416328745347,1.1092175399563562,0.459751467352309,0.8947965061717094,0.49324409740124286,0.6487720273391819,0.6443727102407875,0.7475544815543607,0.5854733557734006,0.8776051490565583,0.6025801508686601,0.5982354373013857,0.6364692997866909,0.8087862815985621,0.5576531302276154
2020-07-03 00:00:00+02:00,1.8488372093023255,0.408154501439606,1.0930704809429865,0.2896605858160493,1.0566794047242636,0.35375165887616533,0.5029889971495436,0.8921154037750911,0.8544262841861732,0.5361589669288072,0.623325020036428,0.6417649896859687,1.272773154156471,0.4546676641385359,0.7528474326159104,0.5485357842881476,0.7594650245303991,0.5251783264899034,0.9507001256056292,0.4991426788948504,0.638011835561159,0.6518275487115532,0.5745306892892589,0.6371942595163039,0.7935533425061374,0.5714364084976029,0.7709590993218813,0.693208089212742,0.8365358096078578,0.3253587705423707,1.1536703309981298,0.42161802458747916,0.9071022437872537,0.4967459227067549,0.9962355407220304,0.3668720516410042,1.0850072224428815,0.4293664120209032,0.6376200205773292,0.6155966307128388,0.8711340082119254,0.4376090080342998,1.0100207628215294,0.3781990023182941,1.2603057585554505,0.63477878865604,1.1344038354992194,0.3581418510942383,1.150045880718354,0.37974646466907586,0.7468999625843165,0.4565881160126307,1.0059759199016325,0.6414062121224401,0.6562277064732988,0.7204908302189255,0.7076019587865817,0.52588773640827,0.8736982563646142,0.4814843392098078,1.1113911049254155,0.3512352736180984,0.9577499529941913,0.41011618786943466,0.7005502862897979,0.7877989068738729,0.8874705708646559,0.5639196059559811,1.1257216540666186,0.5025788793207323,0.9163303462658852,0.5597165521414197,0.8936637884477311,0.3008029581861774,1.2625882628154987,0.415439953321193,0.6589174996558874,0.8405679557348528,0.9052054412097622,0.5611929287229194,1.0527835362087843,0.2831645656624953,1.0307965046035088,0.3778336476739363,1.1044773481271541,0.4557039992697483,0.8923430700393993,0.48866037169895704,0.658205972647114,0.639009995425049,0.7431562053519045,0.5801587161396874,0.8751038870149214,0.5970158491593132,0.5970492227069469,0.6304279736877573,0.8014642529234765,0.5527257442486155
2020-07-06 00:00:00+02:00,1.8850889192886455,0.40529881672428536,1.09444414340523,0.2869602831247641,1.0668126056288179,0.35087054173137083,0.519006717239236,0.8865915803534752,0.8650826768081566,0.5316539434053243,0.6459662394225069,0.6406379118227642,1.3093615974230635,0.4536381000603481,0.7655117584438597,0.5444903806463343,0.781845892123978,0.5239932558389117,0.952265962823609,0.4944125983711105,0.6844629158458517,0.6649709716756266,0.6127345703150064,0.6481729317699563,0.806928610269425,0.5670598995466436,0.7944405345999692,0.6893535357653959,0.833017600557738,0.3224252969391963,1.153309040310523,0.4176693604076041,0.9068105814331914,0.49200191219233363,1.0133470258186383,0.3650719496454066,1.0816090655387591,0.4254699197829976,0.631304701533354,0.6100543932923908,0.8748158037639625,0.43360501594444195,1.0201276552454452,0.37515644859379493,1.2148539480287401,0.6352189838523872,1.164630379550355,0.35880391254538746,1.1900090014089262,0.38276411284587436,0.7736090405005183,0.45930542149731773,1.0052417434618075,0.635377000280059,0.684102216245812,0.7192542446614852,0.6971860004304653,0.5218850307132811,0.8827919738020288,0.4774413856462548,1.1140775056743941,0.34796106917648145,0.9753743014370886,0.4079352494210895,0.7185592692168908,0.7821693106061993,0.8941610137562447,0.5587264034213307,1.0701500402103832,0.5111872709886776,0.8625235573454036,0.5705026242705633,0.9011921629423485,0.2985379127638432,1.27461313789506,0.41178329006454006,0.6744641672561543,0.8342353201378669,0.9153424332956804,0.556244193434753,1.0700213649437116,0.28245447042514016,1.0334975384154537,0.3742551596395473,1.1092175399563562,0.4514708714290574,0.9086407241228867,0.48534839829750737,0.6465258900045376,0.6341860054835404,0.7527032168037057,0.5753902703520954,0.8809403484151442,0.5915680796760266,0.5863729893565549,0.6255513356028749,0.8099126936727115,0.5479566926502493
2020-07-07 00:00:00+02:00,1.911080711354309,0.40179673589868775,1.106808234462477,0.2851076006100572,1.0704603550601706,0.3476243340266444,0.5157879089693765,0.8784380567046397,0.8724747369577838,0.5268633074461928,0.6472857155849802,0.6346883901172933,1.3042165082933272,0.44975559110080154,0.7649321858121668,0.5394430694448461,0.7779467755146906,0.5192019031047148,0.936465978245656,0.4913450628943368,0.6674944803204822,0.6610074836612343,0.5971850557176733,0.6443435497318725,0.8084938221699404,0.561701002975794,0.7913593178100574,0.6831070756650515,0.8289579161391321,0.31956121402475374,1.1630583748176315,0.41392098722554205,0.9310194319824606,0.4902707666890039,1.0229295174223243,0.3620454141052663,1.09364431318123,0.4218767710349246,0.6484461801115121,0.6074381506770177,0.8744476735807867,0.4295764935528433,1.0234966193867505,0.3716468044423069,1.2215875495882527,0.6289950426576675,1.158584900586075,0.3558275691787195,1.191118695512631,0.3792049194923856,0.7631161714394068,0.45587205159658833,1.0218855880846052,0.6300713969001563,0.6700118515577055,0.7142234803359649,0.7148256727147254,0.5199057498629808,0.8807613615899665,0.47305335549290217,1.106402308095268,0.34532026099943103,0.9784116784437964,0.4041517288048498,0.7232616383819063,0.7748532749686394,0.9106904176101841,0.554642513627862,1.075923645614086,0.5062154267419595,0.8665590511583456,0.5649572327961623,0.8892723337293793,0.2971739752155643,1.2761161367560954,0.4079817104774453,0.66400290297974,0.8272141005026044,0.9027397244205779,0.552261907910195,1.060419038875256,0.28070294789513617,1.049366281570232,0.3718339553119143,1.1110234159187629,0.4472762161761415,0.9179285961998136,0.4810831847242381,0.6609762086931753,0.6300324323164702,0.7441218134319413,0.5706084170178473,0.8703092286130235,0.5867672661463881,0.6123219890750041,0.6273843951824496,0.8070965043086494,0.5428380962369408
2020-07-08 00:00:00+02:00,1.9240766073871405,0.39806762565868303,1.111845578377065,0.2825396882114329,1.071676271537288,0.3444007333553622,0.5045217774029036,0.8715070362319747,0.8645066023311847,0.522393637777182,0.6418685042431972,0.629081158124366,1.3106953929000533,0.4455854448765927,0.7546657086041471,0.5353608435282713,0.7692907675139379,0.514962170359091,0.9380318154636356,0.4867120259690627,0.7014312875525196,0.6639035563510128,0.6265413759252584,0.647388579909415,0.7996718340506105,0.5570355605593843,0.772446565323775,0.6792252393203916,0.8213802067830784,0.31712188876597136,1.1699190620155346,0.4100787820413852,0.9211025035353635,0.4864197610026482,1.0177959594878694,0.35890985162052164,1.0871312165656979,0.4182997768281487,0.6382966466508604,0.6025628861865231,0.8656111297387653,0.42619951290846675,1.023159796767873,0.3681523211749383,1.2165373484186182,0.6231562778712599,1.1600964357546963,0.3525291431494702,1.201109796888847,0.37587855014361515,0.7758346437901024,0.453187143457681,1.004997017981866,0.6255725227261287,0.6373383296453708,0.7158167707792481,0.7154976428361493,0.5150052976064241,0.8685775691362211,0.46973407994494243,1.0952729514970347,0.34315430294049837,0.9714862607838242,0.4008480324583798,0.7135568212052473,0.7682308921797496,0.8925868249469883,0.5514440883229883,1.081986002133418,0.5013132839406292,0.8504169881574682,0.5611797089011926,0.8919926636126622,0.29448906869764363,1.3091837537683901,0.4070751015453178,0.6541227820389766,0.8201965924417568,0.8753424802147953,0.5517428291436953,1.0476930980796073,0.2795259182508749,1.0454835624165215,0.36855694826785457,1.103348722165073,0.44359335197330374,0.9112693405836225,0.47698897718357336,0.6696614977237011,0.6246857291244808,0.7354329423173166,0.565891397636301,0.8463365781642792,0.5845501597407666,0.6070580350798532,0.6217290840232014,0.8054069180331633,0.5377423274982597
2020-07-09 00:00:00+02:00,1.9131326949384402,0.39532995340117943,1.10406070428398,0.280516530357131,1.071676271537288,0.34123263544523286,0.4845187076056893,0.8674566653636543,0.8933074601376073,0.5221065991962046,0.6287422313782108,0.6248368372917267,1.31241070494594,0.4414969515884182,0.7416670974380677,0.5318338953460487,0.7949467541359236,0.5149847652213697,0.9548282031475841,0.48345140599145675,0.6842508462998044,0.6600019555178874,0.6079089548585646,0.6445301272284898,0.8245726569813807,0.5555962560722791,0.7545962438956576,0.6751715235893958,0.8086602918676813,0.31576210082634976,1.1948338548313882,0.4082062031685183,0.9213942242335654,0.48180325712496896,1.0345653572628106,0.35702406521910557,1.0905292835881342,0.41436794165880697,0.63716898398087,0.5968958790569256,0.8630339098813604,0.42231092288306765,1.0204645832861128,0.3647694026530728,1.2064369460793491,0.6177355456488076,1.1582828771424387,0.3493528058507626,1.2027746592479767,0.3723923921854861,0.7583467102626886,0.4514631293903603,1.020417041975204,0.6202862788171197,0.619469986248214,0.7118588616663206,0.7100378680381617,0.5104439729967284,0.8800549140088537,0.4661603294874376,1.100261999392673,0.3400150534894978,0.9742809054544974,0.39714474033003894,0.7436718595290822,0.7661226430671038,0.9138387250025722,0.548365670116639,1.1154733012604827,0.5003074065660381,0.8731505010430302,0.5585706559036376,0.8888293760470339,0.2918631893912619,1.3257177517440975,0.4037476139361349,0.641336659322168,0.8136988994430475,0.8630137203221931,0.5477443373730964,1.0317278531224252,0.2790920590518757,1.077558779658333,0.3702413970638093,1.0823562978761343,0.4418834261705829,0.9337006264312646,0.47500852509380764,0.6578316164246731,0.6200914826779603,0.7114047993289488,0.5650191495970677,0.8294516158715538,0.5807955573142684,0.6014234833990784,0.6161772760999671,0.8245564326655052,0.5351195851652846
2020-07-10 00:00:00+02:00,1.8871409028727768,0.39411416304332764,1.1210038070513788,0.2795366705293279,1.0943745063006316,0.34062502545485523,0.5016094343971266,0.8630332889177732,0.8838992288823964,0.5178927549145673,0.6553421010776522,0.6256945398726126,1.3289897960350474,0.43780743896751007,0.7567355820138938,0.5286036781753877,0.7871485980970124,0.5107118887605486,0.9491344711133247,0.4791998159159792,0.6615555119319274,0.6578603220678333,0.5941018786653361,0.6403082816776245,0.8147545992987062,0.5511619514757955,0.7794591729918264,0.6722019804276131,0.8205683312702479,0.31466525489368763,1.19158415657624,0.40456573589577755,0.9158524061298223,0.4775528610785135,1.0260095772460156,0.35432408570604174,1.125219030433669,0.4153689056190668,0.6555884549436511,0.5948371538025875,0.861192950390307,0.4184385565752238,1.0437106150781619,0.36443406186754196,1.2176596153452035,0.6118330454720473,1.1637236475092405,0.3461699866127581,1.2160470478436565,0.3693745514138023,0.7424484155530756,0.4493402734648839,1.0194380434405619,0.6145230043361146,0.6480593098477987,0.7121251268199477,0.7361612509124911,0.5118189918491977,0.8824387798068153,0.4618675151455079,1.10755344336948,0.3370062391752724,0.973673367169131,0.3935025786827964,0.7336667812716777,0.7596697968434469,0.914232342431011,0.5432293369507194,1.133804820950445,0.4962973543140309,0.8640032705848227,0.5537756344751459,0.8938902972888826,0.2894239046562508,1.2980610064193536,0.4035385480718193,0.6459861481247242,0.8063347781418431,0.878356153617874,0.5437483401506721,1.0287199278295729,0.2766151089119952,1.076883521205347,0.36683799166460174,1.093190995477497,0.43813324956167427,0.929144446290532,0.4708185739311809,0.6737795285054994,0.6164170645488648,0.7148374674513682,0.5599156056035722,0.8390405660692096,0.57594732944001,0.635231268055851,0.6225868905233232,0.817797769206183,0.530438246704923
2020-07-13 00:00:00+02:00,1.9151846785225715,0.3908910466946936,1.1274149160552154,0.2770977465487309,1.1186939630334651,0.34021123080465016,0.5200030697972146,0.8588207273964998,0.8964756010694991,0.5137665719940283,0.6534668954727317,0.6199684869424723,1.347283594164382,0.4342564938063994,0.764518190937808,0.5241049777928042,0.7924513812497105,0.506077229637166,0.9545433338201961,0.47479635639114587,0.6522229840757022,0.652457289580584,0.5829758159120415,0.6355134214766197,0.8318294332001953,0.5476227783963139,0.8018781772117493,0.6683508694960926,0.831393665419405,0.3131908106663604,1.2071109055725915,0.4013687193876003,0.9295610618680094,0.4738665943352723,1.0294318742653372,0.351028722882304,1.1148829061841026,0.4123059111346435,0.652130159718679,0.5893544645664902,0.8895434796923896,0.42044611093993434,1.0349512239733363,0.3616201656435119,1.1839916075476402,0.609973944774598,1.1712803780520538,0.3431055952378463,1.202434697386404,0.3671825496750548,0.737042989904574,0.4453642065640459,1.0534600057408579,0.6123048523979545,0.6565339906666638,0.7060277397969217,0.7336414683256632,0.5071072509698203,0.9038927377188672,0.4603350168729261,1.1044834145509277,0.3340715680301468,0.9922623565536788,0.3916730453814393,0.7566782729551201,0.7552575623567802,0.926432656833371,0.5387021073989606,1.1283197429399163,0.4918282630107301,0.8502823810229566,0.5497077166397937,0.8983188151649729,0.28694292752793465,1.323012252743802,0.4012263816264725,0.6719941370209637,0.8035426471958725,0.8931506302996605,0.5396460534201538,1.0525521573401038,0.27830865099129914,1.10338770365138,0.3664700477708467,1.1105719469281607,0.43508525540285126,0.945792461030871,0.46761658367811454,0.6663671067987472,0.6111819896055875,0.7232043090454101,0.555362191461286,0.8546748515153492,0.5719753073015583,0.6244068387741297,0.6179108386541706,0.8279357962309041,0.5261020583192345
2020-07-14 00:00:00+02:00,1.859097127222982,0.3948307110252385,1.1416106938981272,0.2755358453318983,1.1020756327101329,0.3391154667156268,0.5070509707386351,0.8525659374667957,0.8857232855985049,0.5098355457064909,0.6429798522151202,0.6152920072854351,1.308408592508179,0.43606881702559974,0.7695686154226391,0.5194101505388922,0.7954146944368362,0.501379460647793,0.9074283712308416,0.4830129798744344,0.667282346955733,0.6483770667624668,0.5951741990009456,0.631443342044158,0.8345330002483481,0.542515526553721,0.7969906400615695,0.6624878269337411,0.8403605662569335,0.31124597845685953,1.2132493710077772,0.39764135696295116,0.9493947437297848,0.4712111098307114,1.0232716796809729,0.3481248720067041,1.1205464411031827,0.4084861353459228,0.6584455736677771,0.5842726452582999,0.8729749059879439,0.41864419770681793,1.0551652196647479,0.36043987904215247,1.2075592130059345,0.605109769729325,1.1386356613212123,0.3459651495228482,1.2171811534189025,0.36438346529013654,0.7354530787251152,0.44125040064064786,1.0402428975264968,0.6075630755339001,0.6585760575282062,0.6995388190458961,0.7527088839423444,0.5053129327633026,0.894357691661822,0.4568069287344606,1.0968080914390563,0.33157051273731997,0.9832715130965415,0.3887722368194517,0.7530764763697015,0.7483563291222906,0.9165936958710202,0.5343795648408889,1.108256313149392,0.48926119521815575,0.8385795454894459,0.5453569604220875,0.8900947122522324,0.2850006113488477,1.2773185105823157,0.4058987107846169,0.6519432664520532,0.798815114146053,0.8901370741943694,0.5348222847373358,1.0584523184914683,0.2759253961210761,1.087012533607822,0.3650907405444124,1.0931909954774968,0.43280747640982514,0.9473696640540162,0.46325235163008555,0.6741538847279399,0.6059372282671462,0.7303914612634045,0.5506800056048461,0.8438351328195725,0.5674288779258704,0.6478350408006908,0.6174085730604142,0.8144184693122597,0.5224709553691416
