Date,ADYEN.AS,ADYEN.AS_Vol,AD.AS,AD.AS_Vol,AI.PA,AI.PA_Vol,AIR.PA,AIR.PA_Vol,ALV.DE,ALV.DE_Vol,ABI.BR,ABI.BR_Vol,ASML.AS,ASML.AS_Vol,CS.PA,CS.PA_Vol,BAS.DE,BAS.DE_Vol,BAYN.DE,BAYN.DE_Vol,BBVA.MC,BBVA.MC_Vol,SAN.MC,SAN.MC_Vol,BMW.DE,BMW.DE_Vol,BNP.PA,BNP.PA_Vol,BN.PA,BN.PA_Vol,DB1.DE,DB1.DE_Vol,DHL.DE,DHL.DE_Vol,DTE.DE,DTE.DE_Vol,ENEL.MI,ENEL.MI_Vol,ENI.MI,ENI.MI_Vol,EL.PA,EL.PA_Vol,RACE.MI,RACE.MI_Vol,FLTR.L,FLTR.L_Vol,RMS.PA,RMS.PA_Vol,IBE.MC,IBE.MC_Vol,ITX.MC,ITX.MC_Vol,IFX.DE,IFX.DE_Vol,INGA.AS,INGA.AS_Vol,ISP.MI,ISP.MI_Vol,KER.PA,KER.PA_Vol,OR.PA,OR.PA_Vol,MC.PA,MC.PA_Vol,MBG.DE,MBG.DE_Vol,MUV2.DE,MUV2.DE_Vol,NOKIA.HE,NOKIA.HE_Vol,NDA-FI.HE,NDA-FI.HE_Vol,RI.PA,RI.PA_Vol,PRX.AS,PRX.AS_Vol,SAF.PA,SAF.PA_Vol,SGO.PA,SGO.PA_Vol,SAN.PA,SAN.PA_Vol,SAP.DE,SAP.DE_Vol,SU.PA,SU.PA_Vol,SIE.DE,SIE.DE_Vol,STLAM.MI,STLAM.MI_Vol,TTE.PA,TTE.PA_Vol,DG.PA,DG.PA_Vol,UCG.MI,UCG.MI_Vol,VOW.DE,VOW.DE_Vol
2020-05-05 00:00:00+02:00,1.2536252043968024,0.4444034972623581,1.0243814054645175,0.34954643474674213,0.9243265499815184,0.46484848510935955,0.43255670254085943,1.0551908529558087,0.7032053009599544,0.6304668094569003,0.5299133947155291,0.7751396191977626,1.020276948634227,0.6071696419379302,0.630824349057297,0.6784334588140439,0.6398447654552469,0.5513585084270257,0.809847831511791,0.4896667833092975,0.633557656041492,0.7621128885076147,0.5462465770284461,0.6733732144358175,0.6556183809282922,0.6546507391241808,0.5339767974059845,0.7430016938268317,0.8319351712159184,0.3934949606146222,0.9589089930944799,0.5429466593676879,0.7638909520024936,0.6125302142999595,0.8613963337531305,0.4388126638301953,0.835383399769382,0.5528468485052047,0.5889491789613899,0.7537159927327952,0.8122239100599592,0.5341732537006312,0.9706038687270863,0.4933670252491169,0.7408933354332005,0.7347788770257899,1.0062432363757647,0.4402775537656814,1.0146158565376175,0.49697784042269183,0.739268600638049,0.5311640931141032,0.750443389817932,0.7862624609915368,0.4949021304905264,0.8637971044270009,0.5643846563216335,0.6464495997384956,0.7906477055437927,0.5781894178330776,0.9401515657450223,0.44299998136196017,0.8268951630716143,0.49608262801569963,0.5514758533719993,0.8976947143881381,0.7491537576419194,0.6838362765319911,0.8376154314823785,0.6011612336402246,0.6731235094168397,0.5420935322687659,0.8362610224495749,0.3579903584343518,1.0467458666268197,0.4724006991808202,0.5811841709127228,1.1424658010573527,0.6646575315149835,0.7227364390820376,1.04931285825869,0.36442631072615506,0.874426134807867,0.46040873285573924,0.9182535062106988,0.5947366247388931,0.6873074383529266,0.5798626097343672,0.550314436795183,0.7380014145240159,0.6923808199815478,0.7761055469964152,0.745013194154978,0.8072977548137968,0.4958481838468403,0.7301548043044697,0.7209236566273736,0.62414413587496
2020-05-06 00:00:00+02:00,1.2957592506252138,0.444962832403348,1.017970501714691,0.34616601377564876,0.9219493052521203,0.4598507886797085,0.41155736880308935,1.04807253519002,0.7237019359129688,0.628181490364784,0.5358272743425687,0.7677652176628216,1.0362841903108455,0.601483861674076,0.6353643599127362,0.6715627734144834,0.6651047046330412,0.5546514486791397,0.8569098731633853,0.5034642068068189,0.5938939550295189,0.7662292046031247,0.5253081689084205,0.6701432628397433,0.6898409861806807,0.66015748723373,0.5300018506056879,0.7349865664926201,0.8322057555227528,0.38925800900110513,0.99787468989412,0.5450908619935579,0.7735161597513888,0.606783239925467,0.8870636738035151,0.4400111183351801,0.8594537152909515,0.551708991816823,0.5999429430292975,0.7475626917680445,0.8033873656725902,0.5288610020511659,0.9904807276297043,0.49020609978865476,0.7582393736172367,0.7294475688154942,0.9823641924752586,0.43919665420789533,0.9930804390210997,0.49407428188341723,0.6915739932110913,0.5444059527398958,0.774919754099683,0.7818224865656681,0.4750938003597646,0.858152922857275,0.5859723813677007,0.6479483548113399,0.7586228328652673,0.5789427823061302,0.9204546595752378,0.44088733124453844,0.8121680411802266,0.4921829555824516,0.5866933254932166,0.9020373200727752,0.7735991204880157,0.6811579199939413,0.8517611061436441,0.5962455821671027,0.709712124127785,0.5538662440826163,0.8315559080202644,0.3542324828413296,1.0431384293655592,0.4674573863034622,0.5692699328993757,1.1308222770185943,0.6534246262012764,0.7156690740346606,1.0692117520697888,0.3626027638286771,0.8836065309458981,0.4561789371468015,0.8972608958640678,0.5907093978424603,0.7163103506225446,0.5831252228835051,0.5763702506462637,0.7401027290707589,0.6774432842056803,0.7690819632390495,0.7439861470537877,0.7985741682507652,0.51668151358493,0.7314836780131241,0.7485214846659993,0.6245892239056883
2020-05-07 00:00:00+02:00,1.3045143304869184,0.44021070272649815,1.0500254309718438,0.349702009919979,0.9504754368688391,0.46065389347197594,0.4272685426058093,1.042371164686738,0.7573815587919744,0.6317258180387337,0.5431165857260771,0.7607793611586328,1.054197321046716,0.5960664314788756,0.648904834385896,0.6667692289592371,0.6921950753045837,0.5579729730063164,0.8571818908346668,0.4980517999186778,0.5938939550295189,0.7580654949816725,0.5337801998649708,0.6651186735021617,0.7088385416736402,0.6566259637255148,0.539371531807598,0.7290482016351133,0.8519621535466833,0.3893247391119804,0.985476448255591,0.5401482301717061,0.752515653440945,0.6032428794136588,0.8829568274559512,0.43537453204997073,0.8707810547741694,0.5469048523335472,0.6199315316351571,0.7446280455198545,0.8151693219973509,0.5245084020494588,0.9830690479061962,0.4853277158859538,0.7885949404393001,0.7282976916073161,1.0159157389488724,0.44144471821461173,0.995078453982764,0.4887926669978387,0.6963432763802705,0.5391602300689755,0.8073263156796376,0.7797111112667292,0.4996499562404933,0.8594221938739177,0.60781186691086,0.6486995415939876,0.7746352692045301,0.5753022523664467,0.9431819265964758,0.43997721228396414,0.834258724017308,0.49145343132227215,0.6085042588113233,0.8971964590056879,0.7972922210872905,0.6778260295039836,0.8572460358239372,0.5901176146714938,0.6966640508657022,0.5488702371000576,0.8459850173789119,0.35321880160836144,1.0650834253418573,0.46456416249613725,0.5890302340539079,1.122153451940746,0.6663014013566667,0.7099258451319829,1.0498914085081898,0.36180112780860396,0.8921310516207547,0.45188517092157987,0.8952293319207834,0.5843751368016068,0.7437360183049369,0.5843790109000936,0.5908206271256591,0.7352449383275735,0.6852276218045168,0.7614679536754394,0.7591863250044081,0.7916488948119018,0.5358837819363336,0.730748183303591,0.7733033143549897,0.6230720773527686
2020-05-08 00:00:00+02:00,1.3419972640218876,0.43905311592139123,1.0367454965217644,0.3474695454642939,0.9500792294139394,0.4557278418815031,0.42972107370281126,1.0316686548974825,0.7862753838414159,0.6316469553617255,0.5496493042762051,0.7536637084590524,1.0610573600490154,0.5897699564672315,0.6461967293950593,0.659643765736784,0.7211158388800427,0.5612370651015003,0.8718430098676141,0.4942934141526733,0.5767135159696704,0.7520576460617187,0.5191955443793606,0.6597103830824257,0.7500673900843936,0.6639283672636818,0.5454286705086187,0.7222166845042838,0.8668471748549673,0.3874000917012762,0.9989372250762134,0.5351713316876187,0.7668076922313963,0.5986889931747168,0.9161533108732214,0.43967645029296826,0.8877719291764674,0.5432539734128462,0.6394202074113886,0.7410625760450726,0.8151693219973509,0.5189046335686766,0.9861010843264767,0.4801647049910725,0.8022549783881424,0.7218441502643369,1.027401705775635,0.43736603663093726,0.98730796038917,0.4838719950592976,0.7065181705857256,0.5351013656178697,0.8521670668293788,0.7819352012298851,0.5176716067005332,0.8554973510849255,0.62175556303594,0.6449867824698294,0.7831227716060349,0.5699286456171954,0.9602274553203801,0.43722812599759125,0.8504344577990882,0.4884873772897924,0.6491245473000801,0.9017407178426292,0.830011204578182,0.6773642940585289,0.8596998240795506,0.5838835587876543,0.6998924283662338,0.5434160283212576,0.857590973364193,0.3511824228691863,1.1062679182941582,0.46720261788959555,0.5893208057548699,1.1101749724689087,0.6958904133691332,0.7106144455227817,1.036239847813262,0.35958584818224776,0.8999999724393126,0.4475453440202292,0.9076442175036752,0.5790530984583303,0.7698475848149633,0.584189838352576,0.6124589247207473,0.7332276285543946,0.6939585617623475,0.7540754395658139,0.7887650248943895,0.7886433152650847,0.5468564943820144,0.7255014840721643,0.823993194792693,0.6351238354204899
2020-05-11 00:00:00+02:00,1.3543091655266755,0.4344837551236426,1.0646791305111716,0.34884509513666806,0.9472419299401199,0.45093370379760067,0.4176885444864765,1.0218018174503625,0.7624378841336179,0.628577254887264,0.5460735809960826,0.7456524799140509,1.0637254353303627,0.5834916797307853,0.6417362766327781,0.6526882647747128,0.6836286728933675,0.5672925827806465,0.8560431442197367,0.49086735017585403,0.5711987511958023,0.7441245639486924,0.5252010180414687,0.6540989424110583,0.7282403319630268,0.6602010414351958,0.5318947097060309,0.7160223857665093,0.8671178205327036,0.38327804996208453,1.0042508599534512,0.5295584880608205,0.7656409844710073,0.5923159332836196,0.9120465394626391,0.4351189664150586,0.8829578660721535,0.5375554314825097,0.6220730661392972,0.7352846393390196,0.8368925219023591,0.5173361033848525,0.9662240145802564,0.47749190595405305,0.823720744479439,0.717070678202033,0.9995933317754793,0.4375511639536972,0.9810914498809938,0.4789082733032012,0.7434021023201826,0.5446615519605164,0.8297468120231027,0.7761535439397543,0.5034789292323194,0.8480564060892104,0.5976480202802078,0.642958064015427,0.7686853172823012,0.5651633665296079,0.9693182240428383,0.4330642040072841,0.8423465516056887,0.48370842241701256,0.6310155178425424,0.8942865316898209,0.7902620944309635,0.6792329509589088,0.8903002132075326,0.5838149540548758,0.7150928117947443,0.5409695581302241,0.846925997906884,0.348408908830118,1.1618817813523812,0.4748223280538971,0.5702869908723074,1.1004493705906004,0.6876712401073984,0.7034386593407218,1.0287200338064533,0.35634595355838766,0.8929507753717146,0.4431341024332272,0.9058385275989609,0.5729054856100643,0.7419836348081517,0.5837142970847184,0.6001797022404541,0.7265144566749282,0.6813353462313848,0.7470193985444864,0.7727430534552074,0.7815765433477154,0.5211298941980185,0.7240883330759543,0.7676710629698168,0.6478919228475011
2020-05-12 00:00:00+02:00,1.332147726118972,0.4326833542721307,1.0889490830482345,0.34852651698169024,0.943188633475577,0.44626789451145094,0.3925506177432069,1.0181104138917716,0.7348080732467238,0.6269988773816859,0.5341080678317112,0.7388032479712956,1.064868896165226,0.5773175539702771,0.6329748406616968,0.6462405933053375,0.6652511144550486,0.5640704647700057,0.8248703210874416,0.4927605478567008,0.5784102635775862,0.7373613086023079,0.5356568475704695,0.6500417404816415,0.6948261963034924,0.661310253195013,0.5265946417046079,0.7085242198251024,0.8527740905798923,0.3810553608427916,0.9886645932206798,0.5253600198525923,0.7615575364817155,0.586113895760121,0.8819301908060418,0.43707124605686287,0.8505334073598902,0.537990989292853,0.5861651366534374,0.738059129040726,0.8361561997755305,0.5118556347895801,0.9803738341403017,0.47355775666570754,0.8791839102870345,0.7264109612409982,1.0131954480383516,0.43393621610261957,0.9768730828159277,0.47391086149882705,0.7351350989559157,0.5392615666580122,0.7742344164794832,0.7832700009974859,0.5167525601733588,0.8420916151170317,0.5779085291735911,0.6393304276636673,0.762910323634669,0.5593139148458347,0.9594698023411362,0.4291942233431172,0.8373973438106491,0.4787192336023328,0.5930964856757909,0.8949281070347558,0.7631065649839205,0.6764481479352586,0.8464204028943733,0.588356930130049,0.6729889461568832,0.5498569438954962,0.839084122875579,0.34518907164003093,1.1733052800492727,0.46998556046997236,0.5614239267777553,1.0891475664984556,0.6690410671283513,0.6983849261495341,1.0528993341109134,0.35616207837764186,0.876065513408068,0.44050764736421094,0.9182535062106989,0.5677198887135251,0.7079863011292087,0.5864361178249868,0.5663372780878978,0.7291141531979367,0.6798626697848866,0.7391052688394085,0.7805486480848675,0.7737050734296357,0.49184456363779727,0.7254480210638137,0.722050068701523,0.6548326021064204
2020-05-13 00:00:00+02:00,1.3953488372093021,0.4391371136210638,1.057810202437924,0.3519097904108964,0.9298129886320428,0.4427470248948387,0.38013486913853173,1.008730555926883,0.7375169309202338,0.6205319928923333,0.5088709303535306,0.7373363678792495,1.044288053151448,0.5733720695316228,0.6184786089691449,0.6410166852566194,0.6771855602097465,0.5601559036531958,0.8442287699069756,0.4907054503675493,0.5614419578554106,0.731745383663712,0.5205361671671029,0.645154468846145,0.7209647398869591,0.6604909105648927,0.5016088598997713,0.7076667163047226,0.8438430900691023,0.37771680252753026,1.0244421450552312,0.5260216030500982,0.7802245689272417,0.5829403118445854,0.8887748597816667,0.43290034320216614,0.8620023104986215,0.5335066982135455,0.6201457325381416,0.7441016836874218,0.8004418303051208,0.5155193666227257,0.9743097612997407,0.4688280372930474,0.8351910467648852,0.7280221203909608,1.018031604794867,0.429452071250418,0.9599998072778313,0.4704466114162869,0.7348171057661332,0.5335976071912966,0.8223059207624689,0.7882783889319729,0.4889290062555104,0.8409257877461387,0.6094077081421486,0.6474087066937119,0.7390227984456832,0.557398543722319,0.9295455538304568,0.4307759910759657,0.8089086054730793,0.47963842885802344,0.6152075585852315,0.8901950634935869,0.7617291497758212,0.669315789097028,0.9096421409645581,0.6076000541258976,0.6498520944878907,0.5481750620079054,0.8130488986895626,0.3481257163508594,1.2373366440823168,0.47913335480653585,0.548492573771912,1.0785748119622998,0.6523287129734877,0.6929494177011438,1.0353143322431935,0.35496864147203905,0.8888524322237907,0.4372574250500965,0.9049355896177576,0.5627320504516115,0.7316441827033192,0.5859573801767598,0.574648099494628,0.722710809789177,0.6540904849565985,0.7359106883703934,0.7524079149532409,0.7698064344941067,0.4934015486238871,0.7182045374716363,0.7631652873302688,0.6618854814824175
2020-05-14 00:00:00+02:00,1.3461012311901503,0.44439102156037885,1.0266711165736033,0.35526713591961256,0.9087362173790071,0.44105462001867995,0.38228081864249663,0.9987174608325726,0.7287583956003392,0.6144263868211698,0.4923669693185883,0.7320894143288964,1.0197052182167956,0.5703084974523616,0.6041417458680269,0.635863109235345,0.6562454053981464,0.5580505138605544,0.8319873656136159,0.48663424003582767,0.5646235111896502,0.7244929732409954,0.5240212761730096,0.6391072002229535,0.6820264143760436,0.6646619280680529,0.49649812469872945,0.7003013540337496,0.8178620255699414,0.37996587921428454,1.0336520619224019,0.5207674203502914,0.8061834519450246,0.5820358623266717,0.882956827455951,0.428572084521398,0.8590289344427252,0.527920632864338,0.6012993273028704,0.7388919747153199,0.7916053476327906,0.5105743746098693,0.9871117631332367,0.46479308030208655,0.8529228642049352,0.722066346656934,1.008056795159458,0.4256527869831315,0.9708786524865975,0.4663577944969937,0.7736089283417783,0.5428473315359393,0.863230243006701,0.7880911352510671,0.5001095117989195,0.8345444756198543,0.5964721076905531,0.6417438322591313,0.7268605167800233,0.5524249850926758,0.9143941261714721,0.4278293247555937,0.7991307699817499,0.4751946614367467,0.5983991947681799,0.882756996963088,0.7536612214500085,0.662622011974289,0.9203233983147739,0.6018057211592531,0.6854991173755789,0.5596759512592488,0.78858218717295,0.3503047923933305,1.2111827713055683,0.47786653187534694,0.5351254202341901,1.0682606397006835,0.640821917326174,0.686505691977701,1.0201589117651106,0.3531744409944044,0.8631146774028409,0.43755019250023125,0.8742368146029986,0.5621248250687242,0.722619163237916,0.5803286061258294,0.5711290944409028,0.7151447245355361,0.6481995656231783,0.7283280113229923,0.7476835074529192,0.7618076432889752,0.4893238520142479,0.7106701827994562,0.7586595116907207,0.6550331703750374
2020-05-15 00:00:00+02:00,1.3409028894761028,0.4401787012781872,1.0266711165736033,0.3515597625108867,0.9099521338561245,0.4364723121706812,0.37791231225108696,0.9882981314889273,0.7536232818636945,0.6136109428213442,0.5088709303535306,0.7301366620478921,1.025231340579568,0.5644244594663961,0.6021504714119903,0.6292206398996194,0.6674476476834794,0.554119463558811,0.8244432301982734,0.48193569799437147,0.5389586959032862,0.7227934161663763,0.5023054831015888,0.637438376808916,0.6651172643847083,0.6597500799502594,0.5023660348001397,0.694189831131689,0.8208390666541394,0.3761695564907341,1.051363698696476,0.5165009541896223,0.8102668999343163,0.576074823826175,0.9093087168345781,0.4297489699660761,0.8761615522639086,0.5247412692588679,0.6107938748601687,0.7325250035297431,0.7927098616805528,0.505287310458658,0.9813845129470617,0.4601826094636682,0.8749192959660099,0.7169161851111279,1.0053364097188988,0.42127791873393555,0.965106173854668,0.4616358266264266,0.7484896518691696,0.5418090457909184,0.8909374570365723,0.7829767741145843,0.5002116926693946,0.8258950801407224,0.5898362095658879,0.6351974411537972,0.7198603980753628,0.5468549468183881,0.9193183370223231,0.4235735826291534,0.7973201033750327,0.4702298958554061,0.6022010844144878,0.8737605163974967,0.7670421774593106,0.6571720933228989,0.9308603546598048,0.5960509086573182,0.6850955153448188,0.5538950234006916,0.7976787558555805,0.3481627426736523,1.1799187781891236,0.47789651093359786,0.5303306450509292,1.0571478446819274,0.6334247083097277,0.679600746584991,1.0090527249242855,0.35056498893577265,0.8798360221769832,0.4354398352758684,0.8819115083566884,0.5566814193348301,0.7387416383289949,0.576870004833264,0.5690326993597362,0.7076720605948873,0.6492516070244723,0.7207887525950074,0.7497375558295323,0.7539089905152756,0.481613219199015,0.7035129648409838,0.7620388752561196,0.6483119952805788
2020-05-18 00:00:00+02:00,1.4151846785225717,0.4506408814478787,1.0330820203234299,0.34812166465742145,0.9508897598850784,0.44421982445403146,0.4241263321747241,1.0223760846893595,0.7568872560807792,0.6073719391318139,0.5384404394016998,0.7368998365873248,1.0543876558502334,0.5619011852204234,0.6180804651361894,0.6264879164971859,0.6771122395292474,0.5497346629054095,0.8254396334863373,0.47694287892529563,0.5533819121229347,0.7190978930231253,0.5016620753885973,0.6309451427547595,0.6928051632679392,0.660526260917108,0.541642900207547,0.7129171307268897,0.8538566732908379,0.38399300790447394,1.052426473620262,0.5111340704156387,0.7918914714987129,0.5723975397830243,0.9349760568849628,0.430101501960838,0.8778605857751268,0.5193360457610922,0.6161479958359415,0.7254280049855351,0.8254786957834933,0.5094409269307997,0.9867748350570495,0.4555261705732909,1.0120603143947509,0.7930674396827071,1.0579307488064649,0.4330561366172807,0.9486769944335411,0.45830381829945915,0.7179649692528042,0.5433399920779188,0.8963220938994179,0.7748847969318325,0.5361525543602877,0.8354520332476923,0.5938681707857799,0.6291628777872966,0.7521477677564763,0.5520567990758326,0.9481061374473269,0.4253105137844047,0.8451229594726678,0.486065510285574,0.6334167560626254,0.8733356201792156,0.7518902590395949,0.6516992210557827,0.8931872027753529,0.5971672618303543,0.6520043169052085,0.5571533027846369,0.8271643478722195,0.355963766606452,1.1847285261200844,0.47292489309068997,0.5774065107219581,1.0673700006281042,0.6928767986149484,0.7077712096562125,1.0129861660970778,0.346982138689728,0.883114710475666,0.4310183094083671,0.9381173045375565,0.5699365220550099,0.7739657316091298,0.581578324869636,0.5817610931899405,0.7028301973344797,0.6973247632479757,0.7342704475822897,0.8160842394920595,0.7734625819464352,0.48784102971460225,0.6977193957891824,0.7828781035068986,0.644783497055128
2020-05-19 00:00:00+02:00,1.4336525307797536,0.4462941981888578,1.0294186467521005,0.34466363782185766,0.9387301120322675,0.44060332770972993,0.41561926318963843,1.0122684009654785,0.750359218082792,0.6013039190939788,0.5216614141980581,0.731788548499814,1.0829722407034672,0.5589797430380523,0.6251692123910314,0.6209034527349253,0.6624688647589244,0.5457949572186871,0.8214540812426514,0.47209421894243964,0.5468066082980889,0.7118101211154673,0.4916353904933983,0.6251039839462047,0.6921315090805185,0.6536857325835623,0.5366268835070811,0.7056306076968956,0.8365359022538287,0.3826666087750009,1.05809432684848,0.5058935983773643,0.7560157767221121,0.5754924044850507,0.9250513280856465,0.4263913011059608,0.8608695316094567,0.5155828979053474,0.6161479958359415,0.7179485867020502,0.8284241694359238,0.5042574578752548,0.9948603709329317,0.4511203074908219,0.9988175646610427,0.7857833638289162,1.0428175698822773,0.43010449447993365,0.9437926437948277,0.45364495031463004,0.7135134743808883,0.5377661865468643,0.8718457779251048,0.7697472217660735,0.5299241717181178,0.8270344222336953,0.591936133756756,0.6226549816727002,0.7700852218418474,0.5495225714867802,0.9405304236178346,0.42131671596580617,0.8631095170712028,0.48358728235982246,0.6195098023731742,0.8655763500213294,0.7463803875288239,0.6450804785504043,0.896795697369099,0.5910615290570946,0.6748722175525075,0.5588802362335535,0.8315559080202645,0.35262763903229394,1.219299647245574,0.47150280524706034,0.5701417050218263,1.0565545825998846,0.6799999648106645,0.7015309167889353,1.0046564229482522,0.34402515514811055,0.8740983004288584,0.4271263496132162,0.9385687735281582,0.5640330169098761,0.7722133481123445,0.5755719493530882,0.5715033945379151,0.6963076712547028,0.693327475727399,0.7267383426601878,0.8012948895470688,0.7666051498544822,0.4904359471675199,0.6910524842967701,0.7794987399414997,0.6381658746355502
2020-05-20 00:00:00+02:00,1.4767441860465116,0.44510062664786526,1.025755273180771,0.3412521420016781,0.9435940999951614,0.4362191032565865,0.4219037448754558,1.003022713916101,0.7262622967763389,0.5991011496077484,0.5278504134502828,0.7252320092224276,1.1279450998437939,0.560194415275769,0.6204698834251816,0.6145828686667264,0.6599793575271513,0.5401703532969937,0.8315603356330172,0.4681627498021092,0.577349788345302,0.7179159370609182,0.51769438856476,0.6334668525224585,0.6852600813275868,0.647217859517537,0.5455232848084236,0.6999247572877432,0.8405954646780701,0.3789378682367517,1.0616366302291256,0.5006823054508792,0.7732244390531868,0.5721688339644416,0.9411361765323453,0.42376076597317586,0.8700729668515446,0.5110275653727302,0.6220730661392972,0.7111207410610134,0.8317378967243266,0.49916599165100595,0.984753372021728,0.44717016475659416,0.999939831587628,0.7776959815270367,1.0482580571732807,0.42575496745665553,0.9950784539827638,0.46622958808993914,0.7472178157050526,0.5441457837523002,0.8713563269652215,0.7618217963973869,0.544729256217564,0.8214977510301092,0.5967240789246685,0.6169125014505445,0.7630852819092659,0.5441108630223754,0.9594698023411363,0.4194318964212536,0.8733702231926629,0.4793776318065435,0.6122061019271865,0.8569607799544501,0.7402803356668308,0.6385948849012105,0.913106259978956,0.5864338742404587,0.700296030396994,0.5612244514252249,0.8406524237555324,0.35012001078882915,1.2583797649541695,0.47078676714463624,0.5665092736619781,1.0456871805961032,0.6810958780384533,0.694334383359759,1.0150684731115258,0.34115800839691834,0.8759015962185638,0.4227650052089173,0.9503064091107243,0.5588548982091932,0.7698475848149632,0.5696692741642302,0.5684336170015826,0.6891372051349907,0.7020584156852298,0.7199225822301736,0.8091003008736588,0.7590128519493239,0.4934756681674073,0.6845468157424948,0.7744296627576636,0.63172957190901
2020-05-21 00:00:00+02:00,1.4746922024623803,0.4408631576600363,1.0211761588436143,0.3379500532792869,0.940756720007736,0.43179337763199427,0.418838172239674,0.9927230143502037,0.707445789484008,0.5953616424745191,0.5134095445935583,0.7196207184263428,1.1054587307742039,0.5569156618413337,0.6152130420349423,0.6083897742039158,0.6284961133479064,0.5441584605630228,0.8173261247635297,0.4648608653954507,0.5512608978396729,0.716564510569397,0.48879345727219975,0.6369472517050486,0.6565615249799975,0.646931603455281,0.5353964808065305,0.6935409469380052,0.8289580687608185,0.3762115007064819,1.0534892485440484,0.49604046091247916,0.76855772469991,0.5664095296642169,0.9250513280856465,0.4213084057246764,0.8537901803718714,0.507282756538156,0.6085808293323693,0.7051039637278073,0.8206923242414331,0.4948737815074647,0.9702669406508988,0.4439404975683482,0.9884927089364565,0.7704360651637608,1.0443286325435928,0.4215471214729826,0.9890838951719881,0.461631419329808,0.7332272764122336,0.5398965442780695,0.8524606794363836,0.7558023135593626,0.5350293398611968,0.8137985179665737,0.585300270754928,0.611472924854398,0.7581853179973896,0.5386203899937432,0.9405304236178346,0.41761967914008724,0.8687831487189668,0.4746042566096818,0.5726863860180266,0.8599036874434253,0.718831451331716,0.6349960301728529,0.8907333399455766,0.583080139561925,0.6834812827199981,0.557377883426447,0.8409661898262483,0.34654264603574275,1.2153915217929785,0.47426131068300587,0.5617145554982818,1.035021907181984,0.7142465787167864,0.6964958640612653,1.0063917646421312,0.3383430625827791,0.8688523991509658,0.41876018317272834,0.9302168297741428,0.5553478877474545,0.7544259968291858,0.5655613882426229,0.5521862742851344,0.6843777585073408,0.6894353069279807,0.7135598072457826,0.797802874412101,0.7519012332136632,0.4744958447324125,0.6813516735735452,0.7350042214188307,0.6354497851176891
2020-05-22 00:00:00+02:00,1.5485636114911083,0.4474652613479877,1.0358296531289322,0.33591625395221547,0.9512952264046628,0.4281204453248659,0.41416311466705086,0.9826324126829754,0.6861330938038591,0.5925093897014052,0.5154724704023189,0.7125499062508434,1.111937979168322,0.5512599174326881,0.6105137130690925,0.6022475864146387,0.6180992408531101,0.5393727487750025,0.7936974370465772,0.4644138285086684,0.5478672749864539,0.7092391182660371,0.5053083358967846,0.6370917816651949,0.6343304434820765,0.64417527241006,0.5371000592068778,0.6866384904851293,0.827875547420775,0.37236333575080094,1.0357776117699742,0.4927903755033596,0.770599419522486,0.560675684680339,0.937371717254375,0.4180315192558552,0.8331178419910522,0.5046309906946639,0.6077955841966611,0.6979034439147296,0.8129602321867876,0.4901955318102881,0.9581385841261748,0.4403559151204477,0.9988175646610425,0.762733237512828,1.0546058437713413,0.4176687513391259,0.9966326297903499,0.45725371358670613,0.7424483276433543,0.5354089392384206,0.8254389479490256,0.7516815367316233,0.5340084677067758,0.805475119384476,0.5811002818818428,0.6052416348736632,0.7400727268653429,0.5353943804748347,0.9397728961713517,0.41335181957146644,0.8577981759548197,0.4706028518275107,0.5525762437174788,0.8541646726082597,0.6987600524308251,0.6311259931914887,0.9125290559582155,0.5798010703994869,0.6941082264176245,0.5534178696830895,0.83406518942819,0.3433589469334242,1.1742071551537174,0.47718692489902165,0.5498002604653701,1.025252095876539,0.7345205042397293,0.6924470056924636,1.0048876988225626,0.33492245881194466,0.8516393717100293,0.41669283326458784,0.9514351281016515,0.5519620915979518,0.7373396983848601,0.5619402550822233,0.5366877002651559,0.6795159420065026,0.6873313308991066,0.7062705188689842,0.7891757154227168,0.7446049935608914,0.46589560482324044,0.6748374448295703,0.7209236566273739,0.6301843481048511
